Unnamed: 0,target,text
2889,0,shuhui bought ron present swatch watch
1572,1,ur current 500 pound maxim ur send go 86688 cc 08718720201
346,0,di yiju ju saw ur mail case huim havent sent u num di num
4356,0,hellogorg how u fone charg lst nitw wen u texd hopeu ad nice wkend im sure u lookin 4ward 2 u 2mrw luv jaz
3866,0,alright hook guy
3036,0,co darren say consid mah ask
4812,0,call lt gt min that ok
3415,0,uhhhhrmm isnt tb test bad your sick
1605,0,came hostel
3370,0,tomorrow go theatr come wherev u call tell come tomorrow
1226,1,repli name address receiv post week complet free accommod variou global locat
1566,0,late
956,0,love decis feel could decid love life would much simpler less magic
5285,1,urgent 1 week free membership prize jackpot txt word claim 81010 c lccltd pobox 4403ldnw1a7rw18
3841,0,chile pleas lt decim gt hour drive come time sublet audit season
3564,0,know taj mahal symbol love lesser known fact mumtaz shahjahan 4th wife 7 wife shahjahan kill mumtaz husband marri mumtaz die lt gt th deliveri marri mumtaz sister question aris hell love great
993,0,xma stori peac xma msg love xma miracl jesu hav bless month ahead amp wish u merri xma
3446,0,sit ard noth lor u leh busi w work
1501,1,hot live fantasi call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 nation rate call
451,0,thank hope good day today
1966,0,featheri bowa someth guy know
1719,0,u better go sleep dun disturb u liao u wake msg lor
1951,0,haha realli oh deduct lesson tmr
1590,0,somewhr someon sure made 4 god decid perfect time make u meet dat person till den enjoy ur crush
3937,0,first strike red one bird antelop begin toplay fieldof selfindepend believ flower content
4241,1,show ur colour euro 2004 offer get england flag 3lion tone ur phone click follow servic messag info
5253,0,pleas tell car key purs
5325,0,gal n boy walk park hold ur hand u think would run away jst wana c feel walk heaven princ gn
3182,0,dunno juz askin co got card got 20 4 salon call hair sens tot da one cut ur hair
480,0,almost see u sec
2356,0,join today
5054,0,train back northampton afraid stay skyve today ho ho around wednesday though fanci comedi club week way
5295,0,alex say ok ok
2657,0,dai lt gt naal eruku
525,0,hi wo b ard 4 christma enjoy n merri
5248,0,u come n search tat vid finishd
5173,0,u 2
2184,0,know peopl hit fuck ye
473,1,want 2 get laid tonight want real dog locat sent direct 2 ur mob join uk largest dog network txting moan 69888nyt ec2a 150p
2896,0,ìï collect ur laptop go configur da set izzit
4324,0,search good dual sim mobil pa
1978,0,boat still mom check yo half nake
2342,1,doubl min txt orang price linerent motorola sonyericsson free call mobileupd8 08000839402
4192,0,ok come home
4175,0,lag sad part keep touch thank skype
1806,1,today voda number end 1225 select receiv match pleas call 08712300220 quot claim code 3100 standard rate app
3165,1,hot live fantasi call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 k
1080,0,tell happen dont behav like ok need say
5250,1,urgent pleas call 09061213237 landlin cash 4 holiday await collect cs sae po box 177 m227xi
724,0,world run feel admit correct let call keep run world may u r also run
350,0,nah ca help never iphon
765,1,ur award citi break could win summer shop spree everi wk txt store 88039 skilgm tscs087147403231winawk age16
4277,0,reach home final
4869,0,dip cell dead come u better respond els shall come back
188,0,got xma radio time get
5498,0,wake gt
1854,0,play one day last year know even though good team like india
3503,0,food
3188,0,x2 lt gt go get
3008,1,12mth half price orang line rental 400min call mobileupd8 08000839402
5311,0,go tirunelvali week see uncl alreadi spend amount take dress want give feb 1
1796,0,hey tell blake address carlo want meet got lost answer phone
5136,0,nice pub near franki n benni near warner cinema
3974,0,u think girl propos u today se ur bloodi funki shit fuck face asssssholeee
660,0,sea lay rock rock envelop envelop paper paper 3 word
3904,1,want new video handset 750 anytim network min half price line rental camcord repli call 08000930705 deliveri tomorrow
1343,0,crazi ar marri ìï like gd look guy fren like say korean leona fave dun thk aft think mayb prob go
1426,0,ok
417,1,free entri weekli competit text word win 80086 18 c
1398,0,check got detail messag
2068,0,hard believ thing like say lie think twice say anyth
3082,0,k k train process
3113,0,ye watch footi worri go blow phil nevil
3066,0,april cant wait
1160,0,sure neighbor didnt pick
1592,0,help propos go back tomorrow
2448,0,u knw di lt gt
2842,0,tunji queen wish great day abiola
2106,0,thank like well
4735,0,possess especi first offens
4681,0,haha yeah 2 oz kind shitload
3246,0,gon na ring weekend wot
4778,0,cant see join deni mina deni want alon time
984,0,yo guess drop
244,0,u rememb old commerci
484,0,chang fb jaykwon thuglyf falconerf
4626,1,pleas call custom servic repres 0800 169 6031 guarante cash prize
2872,0,dont understand messag
1602,0,ok noth problem
5129,0,rose red red blood blood heart heart u send ti ur friend includ u like u get back r poor relat need 1 support r frnd 2 mani luv u some1 pray god marri tri
4798,0,dont know get messag
4008,0,ha must walk everywher take tram cousin said walk vic market hotel
3198,0,see onlin shop ask
3941,0,borderlin yeah whatev
424,0,send ur friend receiv someth ur voic speak express attitud lt gt lt gt repli
4970,0,hey come onlin use msn
2908,1,urgent mobil number award prize guarante call 09058094454 land line claim valid 12hr
5107,0,realli need 2 kiss u miss u babi ur babi 4eva
2310,1,nokia 7250i get win free auction take part send nokia 86021
1604,0,god pick flower dippeditinadew lovingli touch itwhichturnedinto u gift tomeandsaid friend 4u
4575,1,congratul ur award 500 cd voucher 125gift guarante free entri 2 100 wkli draw txt music 87066
5235,0,uworld site buy qbank buy self assess also
466,0,put stuff road keep get slipperi
3679,0,cant pick phone right pl send messag
1577,0,rememb hurt day satan impost pay price destini keep go u said pray get mind get
2038,0,hey go lo lesson gym
4743,0,u
4091,0,remain unconvinc elabor test willpow
4196,1,free 1st week no1 nokia tone 4 ur mob everi week txt nokia 8007 get txting tell ur mate pobox 36504 w45wq
1447,0,give fli monkey wot think certainli mind friend mine
2160,0,specialis work slave labor look month sha co shakara 4 beggar
85,0,call later network urgnt sm
2802,1,freemsg fav xma tone repli real
5514,0,oh oki lor go sat
3763,0,would smoke help us work difficult time
4980,0,said okay sorri
815,0,boytoy miss happen
326,0,hi da today class
4355,0,great send account number
1617,0,u download fring app
2114,1,sunshin hol claim ur med holiday send stamp self address envelop drink us uk po box 113 bray wicklow eir quiz start saturday unsub stop
2877,1,hey boy want hot xxx pic sent direct 2 ur phone txt porn 69855 24hr free 50p per day stop text stopbcm sf wc1n3xx
787,1,ever thought live good life perfect partner txt back name age join mobil commun
3407,1,want new nokia 3510i colour phone deliveredtomorrow 300 free minut mobil 100 free text free camcord repli call 08000930705
2863,0,say explicitli told nora know someon probabl gon na bother
5397,0,necessarili respect
3792,0,hey angri repli dr
2341,0,tell dear happen talk like alian
3909,0,good wonder wont say hi smile cope long distanc
1368,0,alright good night
140,0,k text way
1836,0,wet right
1620,0,fuck babe miss sooooo much wish sleep bed lone go sleep dream love
4831,0,rat hey u ever vote next theme
4887,0,pl make note expos also find school anyon els vomit dog cat hous let know later
3271,0,moon come color dream star make music sm give warm peac sleep good night
89,0,ela il download come wen ur free
82,0,ok way home hi hi
5489,0,oh thank lot alreadi bought 2 egg
4601,0,j r u feel better
5230,0,nope still market
2590,0,lol take member said aunt flow visit 6 month caus develop ovarian cyst bc way shrink
5469,0,ok lor
84,0,yup next stop
2425,0,hey almost forgot happi babe love ya
61,0,ha ha ha good joke girl situat seeker
5439,0,hey book 2 lesson sun liao
907,0,give plu said grinul greet whenev speak
5076,0,guy flash go call call madam take care oh
457,0,hope result consist intellig kind start ask practicum link keep ear open best ttyl
4337,0,ye appt
1518,0,shall ask one thing dont mistak
4066,1,contact date servic someon know find call mobil landlin 09064017305 pobox75ldns7
3799,1,tri contact repli offer video handset 750 anytim network min unlimit text camcord repli call 08000930705
5093,0,gokila talk aha
768,0,cant pick phone right pl send messag
901,0,possibl teach
5420,0,dont know oh hope month
5243,0,cours teas know simpli must see grin keep post prey love smile devour kiss
4931,0,match lt gt 2
5320,0,havent got da topic yet rite
3891,1,urgent 2nd attempt contact prize yesterday still await collect claim call acl03530150pm
1946,0,hey go jazz power yoga hip hop kb yogasana
1640,0,alright set text man
1656,0,ye post coupl pic fb still snow outsid wake
3804,0,dude makin weirdi browni sister made awesom cooki took pic
4546,0,hey mate spoke mag peopl deliv end month deliv 24th talk later
5567,1,2nd time tri 2 contact u pound prize 2 claim easi call 087187272008 now1 10p per minut
108,0,know grumpi old peopl mom like better lie alway one play joke
2645,0,sorri call later
4291,0,
4505,0,guy leav
5133,0,hmm dunno leh mayb bag 4 goigng dat small ju anyth except perfum smth dat keep
3964,0,love aathi love u lot
584,0,scotland hope show jjc tendenc take care live dream
659,1,88800 89034 premium phone servic call 08718711108
1971,0,enjoy ur life good night
5471,0,yup
5545,0,hi durban still number
5342,1,u r subscrib 2 textcomp 250 wkli comp 1st wk free question follow subsequ wk charg unsubscrib txt stop 2 84128 custcar 08712405020
1479,0,trip ok quit tire lor uni start today ok 4 co take modul ju concentr final yr project
2499,0,yup finish c
5227,0,alex nichol middl school turn deal
4568,0,time come tomorrow
5508,0,machan go gym tomorrow wil come late goodnight
3701,0,hey loverboy love tell look pictur ach feel leg fuck want need crave
5164,1,congrat 2 mobil 3g videophon r call 09063458130 videochat wid ur mate play java game dload polyph music nolin rentl bx420 ip4 5we 150p
1347,0,doesnt need test
2776,0,send id password
527,0,ye pretti ladi like singl
4365,0,mm ye dear look hug
1061,0,might come kerala 2 prepar take leav finalis plan travel finish urgent work
3967,0,u turn heater heater set lt gt degre
3884,0,like person size
3919,1,free rington repli real poli eg real1 pushbutton dontcha babygoodby golddigg webeburnin 1st tone free 6 u join
1192,0,night worri appt shame miss girl night quizz popcorn hair
1550,0,say hi get ass back south tampa prefer kegger
5396,0,want custom offic discount oh
4503,0,told hr want post chennai work
1496,0,alway yahoo messeng send messag get may send mobil mode sha get repli
741,0,well littl time thing good time ahead
2384,0,sorri call later
2497,0,dai da send resum id
581,0,ok anyway need chang said
5171,0,oh come tomorrow
5160,0,ok r meet later
3299,0,ever easier
1894,1,freemsg hey u got 1 fone repli wild txt ill send u pic hurri im bore work xxx 18 stop2stop
4868,0,tension face smile face wast face innoc face face face face face face lt gt face
655,0,tell drug dealer get impati
3914,0,ard 530 lor ok messag lor
3542,0,e person e sm survey
998,0,wait 4 bu stop aft ur lect lar dun c go get car come back n pick
5411,0,ask u meet da ge tmr nite
4623,0,ju finish blow hair u finish dinner alreadi
4481,0,u reckon need 2 arrang transport u ca thank
1382,0,ok arm feel weak cuz got shot go anoth time
3268,0,raviyog peripher bhayandar east
3911,1,import custom servic announc call freephon 0800 542 0825
4079,0,sir good morn hope good weekend call let know abl rais lt gt dad howev said would make rest avail mid amount still quit short hope would help good day abiola
4870,0,well know mean text
1218,0,k k also fine complet cours
3659,0,reach ur home lt gt minut
3875,0,u get messag
3404,0,ju chillaxin
4886,1,today vodafon number end 4882 select receiv award number match call 09064019014 receiv award
674,0,got lt gt way could pick
1816,0,go write ccna exam week
5444,0,good morn repair shop reason hour
4065,0,fyi gon na call sporad start like lt gt bc doin shit
1251,1,pleas call 08712402779 immedi urgent messag wait
1413,1,dear u invit xchat final attempt contact u txt chat 86688 ldn 18 yr
5361,0,yep get program slack
3088,0,sunday holiday work
4961,0,yup ok
5123,0,hi chikku send nice msg
2415,0,huh mean comput scienc like dat one push n
4214,0,dear sleep
3358,1,sorri miss call let talk time 07090201529
4689,0,ok prob
362,0,check audrey statu right
4558,0,think da wil
1144,0,realli tot ur paper end long ago wat u copi ju got use u happi lar still haf 2 studi
2073,1,freemsg claim ur 250 sm ok 84025 use web2mobil 2 ur mate etc join c box139 la32wu 16 remov txtx stop
5542,0,armand say get ass epsilon
2264,0,ok bu come soon come otherwis tomorrow
1554,0,yeah tote u wan na
1134,0,u wake alreadi thanx 4 e tau sar piah quit nice
2486,0,dont thnk wrong call us
4315,0,ca speak bcaz mobil problem listen listen voic call later
781,0,hmmm thought said 2 hour slave 3 late punish
